Waktu,Data1,Data2,Data3,Data4
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,994.00,0.00,0.00,1
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:27,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.50,0.00,0.00,0
2023-10-26 20:14:28,993.00,0.00,0.00,1
2023-10-26 20:14:28,993.00,0.00,0.00,1
2023-10-26 20:14:28,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:29,993.00,0.00,0.00,1
2023-10-26 20:14:30,993.00,0.00,0.00,1
2023-10-26 20:14:30,993.00,0.00,0.00,1
2023-10-26 20:14:30,993.00,0.00,0.00,1
2023-10-26 20:14:30,993.00,0.00,0.00,1
2023-10-26 20:14:30,993.00,0.00,0.00,1
2023-10-26 20:14:30,993.00,0.00,0.00,1
2023-10-26 20:14:30,993.00,0.00,0.00,1
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:30,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.50,0.00,0.00,0
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:31,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,992.00,0.00,0.00,1
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:32,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.50,0.00,0.00,0
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:33,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
2023-10-26 20:14:34,991.00,0.00,0.00,1
